product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
Tagliatelles à la carbonara,"Toque du Chef,Lidl Stiftung & Co. KG",4.0,77.0,99.16,7.0
Tomates farcies,Toque du Chef,3.0,31.0,313.88,4.0
Mcennedy Chicken Nuggets,McEnnedy,4.0,16.0,249.9,11.0
Saumon de Norvège fumé,Deluxe,3.0,32.0,630.5,20.0
Hähnchenbrust-Filetstücke Smokey,MCENNEDY,4.0,27.0,436.1,1.0
Lasagnes à la Bolognaise,"Toque du Chef,Lidl",4.0,58.0,519.1,4.0
Tagliatelles Carbonara,Toque Du Chef,4.0,50.0,111.0,8.0
Hachis Parmentier,Toque du Chef,4.0,9.0,751.8,5.0
Sandwich Crudités Poulet Rôti Mayonnaise Allégée,Chef to go select,4.0,42.0,170.03,4.0
Sandwich Salade Jambon Emmental,Chef Select to Go,4.0,33.0,151.7,11.0
Viennois Crudités Poulet Oeuf Mayonnaise,Chef Select to Go,4.0,43.0,74.48,11.0
Émincés de Saumon fumé 5 baies & coriandre,Atlantic,4.0,42.0,611.65,18.0
Diots de Savoie fumés,Saveurs de nos Régions,4.0,51.0,688.2,23.0
Escalopes de dinde,"L’etat Du Volailler,PiqueBroche",1.0,44.0,650.0,-6.0
Côte de Bœuf Race Charolaise,"L'Étal du Boucher,Lidl",1.0,13.0,3580.0,6.0
Mini jambon emmental,"Chef to go select,Lidl",4.0,35.0,227.92,12.0
Poulet Emmental Mayonnaise allégée,Chef Select,4.0,37.0,150.92,7.0
Tarte flambée Raclette,Lidl,4.0,49.0,66.6,15.0
2 Bavettes d'Aloyau,L'étal Du Boucher,1.0,-9.0,3580.0,1.0
6 Véritables Merguez,L'étal du Boucher,4.0,13.0,2148.0,21.0
Viande Hachée Pur Bœuf,L'Étal du Boucher,1.0,9.0,3580.0,12.0
Sandwich polaire poulet tandoori,Chef Select to Go,4.0,41.0,120.05,3.0
Poitrine de porc,L’etal Du Boucher,1.0,6.0,740.0,12.0
Filets de poulet recette huile d'olive et romarin,L'ÉTAL DU VOLAILLER,4.0,45.0,450.8,-3.0
saucisses Toulouse,L'etal Du Boucher,4.0,20.0,629.0,17.0
Pizza Jambon Champignons,Toque Du Chef,4.0,45.0,140.6,12.0
Pizza jambon fromage,"Toque du Chef,Lidl",4.0,49.0,214.6,14.0
Pizza chèvre lardons,Toque du chef,4.0,44.0,51.8,13.0
Brochettes de porc au paprika,Sol & Mar,4.0,29.0,606.8,16.0
Tortilla con bacon,Sol & Mar,4.0,77.0,88.8,5.0
Pizza Royale,Trattoria Alfredo,4.0,33.0,63.64,11.0
Norwegischer Räucherlachs,Lidl,4.0,39.0,630.5,17.0
Prosciutto-pizza,"Toque du Chef,Lidl",4.0,69.0,118.4,11.0
Pizza Lardons Chèvre,Toque du Chef,4.0,31.0,207.2,6.0
Chipolatas Supérieures,L'Étal du Boucher,4.0,49.0,666.0,19.0
Saucisse de Toulouse Brasse,l'étal du boucher,4.0,25.0,666.0,19.0
Steak de Bœuf à Griller,L'étal du boucher,1.0,13.0,3580.0,-1.0
Steaks Hachés 5%,"L'Étal du Boucher,Lidl",1.0,9.0,3580.0,2.0
Chili con Carne & Riz,"Toque du Chef,Lidl",4.0,2.0,429.6,4.0
Lasagnes à la Bolognaise,Toque du chef,4.0,68.0,436.76,5.0
Couscous royal poulet et boeuf,Toque du Chef,4.0,66.0,269.61,2.0
Entrecôte charolais,L'Étal du Boucher,1.0,14.0,3580.0,3.0
2 steaks a griller,"Lidl,Leader Price,Le charolais",1.0,9.0,3580.0,0.0
Rillettes de canard et porc,Deluxe,3.0,27.0,176.86,18.0
Lasagnes aux 2 Saumons,Toque du Chef,4.0,61.0,69.4,5.0
12 mini nems au porc & 2 sauces,Vitasia,3.0,52.0,74.0,12.0
Blanc de poulet,Saint Alby,4.0,19.0,431.2,3.0
Blanc de poulet fumé,Saint Alby,4.0,35.0,431.2,3.0
Sushi Box Tokyo Style,Select & Go,4.0,38.0,47.45,12.0
Le label rouge avec couenne,Saint Alby,4.0,39.0,669.7,12.0
Pâté de campagne breton IGP,Saveurs de Nos Régions,3.0,47.0,499.5,21.0
Steak Hachés Charolais Façon Bouchère,L'Étal du Boucher,1.0,14.0,3580.0,6.0
Tartiflette,Toque du Chef,4.0,61.0,66.6,3.0
Pizza Saumon cuite au feu de bois,Trattoria Alfredo,4.0,50.0,58.3,12.0
Médaillons de filet de poulet,L'étal Du Volailler,1.0,50.0,490.0,-6.0
Risotto au poulet,"Toque du chef,Lidll",4.0,51.0,24.5,7.0
6 chipolatas et 6 merguez,L ETAL DU BOUCHER,4.0,39.0,2814.0,21.0
Poitrine porc tranchée sans os LR,L'étal du Boucher,1.0,36.0,740.0,12.0
4 steaks hachés bio pur boeuf,L'étal du Boucher,1.0,25.0,3580.0,7.0
ROTI CUIT DE PORC,"Saint Alby,Lidl",4.0,41.0,673.4,12.0
Pechuga De Pollo,Realvalle,4.0,15.0,343.0,13.0
Jambon cuit reduit en sel,Realvalle,4.0,12.0,629.0,7.0
Dés de jambon cuit,Saint Alby,4.0,17.0,710.4,11.0
Safari-Nuggets,Culinea,4.0,20.0,318.5,2.0
Émincés de poulet Tex-Mex,Père Dodu,4.0,27.0,392.0,-2.0
Snackis Bockwürstchen,"Saint Alby, Dulano",4.0,9.0,643.8,22.0
Oven cooked turkey breast,Dulano,4.0,15.0,624.0,2.0
Delikatessen Hähnchenbrust,"Dulano,Lidl",4.0,27.0,470.4,2.0
2 Filets de Poulet Jaune,"L'Étal du Volailler,Lidl",1.0,51.0,490.0,-6.0
Steaks hachés bio,L'ÉTAL DU BOUCHER,1.0,19.0,3580.0,0.0
Croque Monsieur,"Toque du Chef,Lidl",4.0,62.0,208.68,11.0
PATE EN CROUTE RICHELIEU,DELUXE,4.0,-2.0,159.1,18.0
Moussaka,"Toque du Chef,Lidl",4.0,3.0,658.72,2.0
Saucisse de Toulouse Brasse,"L'Étal du Boucher,Lidl",4.0,27.0,680.8,14.0
Pâté en Croûte de Dinde aux Marrons,Deluxe,4.0,7.0,66.6,16.0
Terrine au saumon et saumon fumé,Deluxe,4.0,3.0,295.75,5.0
2 Steaks Hachés Façon Bouchère 5% M.G.,L'Étal du Boucher,1.0,14.0,3580.0,0.0
Filet de saumon,Frais Embal,1.0,44.0,650.0,-3.0
Ravioli Chinois au Porc,"Vitasia,Lidl",4.0,50.0,129.5,19.0
Aligot de l'aveyron et saucisse,Saveurs De Nos Regions,4.0,55.0,116.18,23.0
Sushi Box Umeda,chef select,4.0,43.0,84.5,12.0
Sushi Box Abeno,"Chef Select To Go,Lidl",4.0,43.0,71.5,12.0
Cotes de Porc Échine,L'ÉTAL DU BOUCHER,1.0,29.0,740.0,6.0
Coq au vin,Lidl,4.0,12.0,78.4,4.0
Saumon d'Écosse Fumé,"Deluxe,Lidl",3.0,35.0,630.5,17.0
Emincé de poulet façon Gyros,L’etal Du Volailler,3.0,17.0,416.5,1.0
4 saucisses de Toulouse,L’etal du Boucher,4.0,14.0,666.0,19.0
6 Chipolatas Superieures,L'Etal Du Boucher,4.0,44.0,666.0,18.0
Bio Traditions Wiener Würstchen,Metzgerfrisch,4.0,43.0,1104.4,20.0
Prosciutto Cotto Alle Erbe,Italiamo,4.0,31.0,710.4,12.0
Tartiflette reblochon de savoie,Saveur De Nos Regions,4.0,72.0,74.0,11.0
Saucisse de Toulouse LR,L'etal Du Boucher,4.0,21.0,688.2,17.0
Chair à saucisse,"L'étal Du Boucher,Lidl",4.0,34.0,666.0,17.0
Bio Knacks d'Alsace,"Saveurs de Nos Régions,Lidl",4.0,29.0,592.0,19.0
Blanc de poulet,Halal,4.0,24.0,421.4,12.0
Blanc de poulet halal,Halal,4.0,28.0,421.4,-6.0
Cordons bleu de dindes halal,Halal,4.0,33.0,601.9,12.0
Mini saucisses de volaille,Halal,4.0,13.0,214.5,24.0
Cake Apéritif Olives et Lardons,"Toque du chef, Lidl",4.0,54.0,81.4,16.0
Filet de poulet halal,Lidl,1.0,46.0,490.0,-6.0
Pâté en croûte Richelieu,Deluxe,4.0,-2.0,199.8,17.0
pâté en croûte cocktail,"Deluxe,Lidl",4.0,3.0,187.22,17.0
Merguez,hallal,4.0,1.0,2470.2,21.0
Rillettes de poulet,Saint Alby,3.0,25.0,441.0,18.0
20 Oster Nuggets,Food Fox,4.0,19.0,249.9,12.0
Lachsgrillfilet Pfeffer Knoblauch,Grillmeister,3.0,36.0,630.5,2.0
Emincés de Poulet,Saint Alby,4.0,25.0,450.8,11.0
"Nuggets de Licorne, Sauce Aigre Douce et Sauce Douce au Piment",,4.0,30.0,289.1,11.0
Filet mignon de porc,boucherie st clément,1.0,1.0,740.0,21.0
Cordon-bleu de poulet,Coop,4.0,20.0,308.7,3.0
Poitrine fumée,La Vie Claire,4.0,21.0,666.0,19.0
pavé de saumon biologique,Tradition salaison,1.0,41.0,633.75,16.0
8 saucisses de lapin aux herbes de provence,LOEUL ET PIRIOT,4.0,41.0,686.07,3.0
Boudin blanc pur porc,Kervern,4.0,91.0,155.4,19.0
M-Classic - Yogourt vanille,"Migros,M-Classic,Elsa",4.0,68.0,193.4,4.0
4 Paupiettes de Dinde,Cora,4.0,44.0,96.2,16.0
Croissant au jambon,Grand Frais,4.0,31.0,74.0,34.0
Jambon traditionnel,Saint Alby,4.0,17.0,717.8,11.0
Jambon traditionnel fumé au bois de hêtre,Saint Alby,4.0,13.0,717.8,11.0
Jambon traditionnel fumé au bois de hêtre,Saint Alby,4.0,13.0,717.8,11.0
Jambon traditionnel fumé au bois de hêtre,Saint Alby,4.0,32.0,717.8,13.0
Jambon Traditionnel fumé au bois de hêtre,Saint Alby,4.0,17.0,717.8,11.0
Jambon traditionnel,Saint alby,4.0,17.0,717.8,11.0
Jambon traditionnel fumé au bois de hêtre,Saint Alby,4.0,17.0,717.8,11.0
Jambon Traditionnel,Saint Alby,4.0,17.0,717.8,11.0
Jambon traditionnel fumé au bois de hêtre,Saint Alby,4.0,13.0,717.8,11.0
Escalopes cordon bleu,Royal Bernard,4.0,18.0,370.5,0.0
Choco Drink,"Léger,Migros",4.0,55.0,59.3,3.0
Petits farcis de poulet de ma région,Royal Bernard,4.0,28.0,91.0,3.0
Mon escalope milanaise,Royal Bernard,4.0,44.0,422.5,-3.0
Filet Mignon,"L'Étal du Boucher,Lidl",1.0,30.0,740.0,0.0
Filet mignon de porc,L'étal Du Boucher,1.0,25.0,740.0,0.0
Rôti de porc,L'étal du boucher,1.0,25.0,740.0,3.0
Joghurt Léger (Nature),"Léger,Migros",4.0,93.0,56.2,0.0
Joghurt myrtille,"Léger,Migros",4.0,69.0,54.5,0.0
Joghurt Drink framboise,"Léger,Migros",4.0,74.0,70.8,0.0
Mini-Wiener,Schmälzle,4.0,3.0,673.4,21.0
Roti filet de porc,L’etal Du Boucher,1.0,25.0,740.0,1.0
Roti filet de porc,L’etal Du Boucher,1.0,30.0,740.0,1.0
Roti filet de porc,L’etal Du Boucher,1.0,25.0,740.0,1.0
Pizza Jambon Emmental,Toque du Chef,4.0,46.0,214.6,12.0
Paleron de bœuf fondant,Bigard,4.0,-2.0,2470.2,7.0
Paleron de Bœuf Fondant et son Jus à la Vigneronne,Bigard,4.0,8.0,2552.54,8.0
Boudin blanc a la truffe,Les Braserades,4.0,66.0,466.2,22.0
Boudin blanc à la truffe 1%,Les Braserades,4.0,66.0,466.2,22.0
Merguez,Emile Charotain,4.0,5.0,2387.86,19.0
Merguez,Emile CHAROTAIN,4.0,1.0,2387.86,19.0
Boudin Blanc Campagnard,Cochonnailles du Haut-Bois,4.0,95.0,229.4,15.0
Boudin blanc,Cochonnailles Du Haut Bois,3.0,84.0,540.2,17.0
Boudin blanc forestier,Le Bazochon,4.0,82.0,503.2,17.0
Merguez pur porc,Charcuterie de Charpey,4.0,-15.0,666.0,16.0
Pizza jambon emmental,Toque du chef,4.0,40.0,214.6,12.0
Rôti de porc,L'étal du boucher,1.0,29.0,740.0,1.0
Chipolatas,Emile Charotain,4.0,51.0,666.0,12.0
Assortiment Choucroute,Biocoop,4.0,74.0,2057.2,17.0
8 Saucisses de lapin aux herbes de Provence,LOEUL ET PIRIOT,4.0,41.0,686.07,3.0
Aiguillettes de poulet fermier biologique,Nature de France,1.0,57.0,490.0,-2.0
Moussaka,Despi,4.0,-1.0,2312.68,15.0
Rôti de Veau Orloff,L’etal du boucher,4.0,8.0,1503.0,5.0
Saucisse de Francfort,DESPI,4.0,20.0,541.68,20.0
Quiche lorraine,AFFRAIS,4.0,34.0,688.2,16.0
Croissant au jambon,Grand Frais,4.0,37.0,74.0,16.0
Pizza jambon fromage,AFFRAIS,4.0,40.0,133.2,15.0
Feuilleté jambon champignons,,4.0,11.0,123.58,19.0
L'extra Tendre de Poulet,Le Gaulois,4.0,45.0,450.8,-4.0
"Cuisse de poulet marinée paprika, 2 pièces",U,4.0,45.0,465.5,14.0
"Cuisse de poulet marinée à la Mexicaine, 2 pièces",U,4.0,45.0,465.5,15.0
Trio chou jambon et comté,,4.0,79.0,141.34,10.0
Côte de bœuf,L'Etal du Boucher,1.0,14.0,3580.0,2.0
Saucisse de strasbourg,Umark L’atelier Du Valois,4.0,3.0,562.4,21.0
Petit haché de boeuf,Les Éleveurs de La Charentonne,3.0,14.0,3558.52,13.0
Saumon atlantique fumé,Aro,3.0,10.0,630.5,17.0
Quiche Lorraine,Rustadou,4.0,35.0,199.8,20.0
Quiche Lorraine,Brake,4.0,32.0,74.0,20.0
16 Saucisses de lapin aux herbes de Provence,LAPIN DE FRANCE,4.0,40.0,672.3,12.0
16 Saucisses de lapin aux herbes de provence,LOEUL ET PIRIOT,4.0,41.0,686.07,3.0
Saucisson a l’ail,Tradilege,4.0,1.0,666.0,18.0
Saucisson pur porc,,4.0,51.0,592.0,32.0
8 Ballotins de lapin farcis aux petits légumes,LOEUL ET PIRIOT,4.0,41.0,486.0,-3.0
Paupiette de veau,Tendriade,4.0,-4.0,266.4,11.0
Pechuga de pavo cocida,La Tabla de Aldi,4.0,27.0,617.5,11.0
Muslo de pavo cocido,GutBio,3.0,35.0,611.0,13.0
4 Ballotins de lapin farcis aux petits légumes,LOEUL ET PIRIOT,4.0,41.0,486.0,-3.0
8 Saucisses de lapin aux herbes de Provence,LOEUL ET PIRIOT,4.0,41.0,686.07,3.0
Poitrine de porc,Socopa,4.0,29.0,621.6,26.0
Terrine de lapin à la moutarde,,4.0,17.0,162.0,22.0
Blanquette de veau,Tendre & Plus,4.0,4.0,820.0,4.0
Blanquette de veau,,4.0,-1.0,820.0,3.0
Knacks *10,Festein d’Alsace,4.0,32.0,542.8,22.0
Filet de poulet,Le Gaulois,3.0,22.0,450.8,-2.0
L'extra tendre,Le Gaulois,4.0,51.0,450.8,-2.0
L'extra tendre filet de poulet,Le Gaulois,4.0,45.0,450.8,-2.0
Rôti de Porc 3 Fromages,Maître Jacques,4.0,21.0,518.0,8.0
Roti de porc 3 fromages,Maitre Jacques,4.0,25.0,518.0,8.0
Roti de porc pruneaux et abricots,Maitre Jacques,4.0,25.0,577.2,6.0
Escalope de dinde extra tendre,Le Gaulois,4.0,15.0,598.0,-1.0
Escalope de dinde,Le Gaulois,4.0,38.0,598.0,-2.0
Escalopes de dinde,Le Gaulois,4.0,38.0,598.0,-1.0
Escalopes de Dinde à la Milanaise,Le Gaulois,4.0,45.0,572.0,-3.0
2 escalopes de dinde à la milanaise,Le Gaulois,4.0,37.0,572.0,-3.0
Les milanaises,Le Gaulois,4.0,37.0,572.0,-3.0
Filetets de Poulet marinés Thym Citron,,4.0,43.0,421.4,11.0
Faux-Filet,Franprix,1.0,14.0,3580.0,5.0
Saucisse Nature de volaille Bio,Nature de France,4.0,23.0,176.4,11.0
5 saucisses nature de volaille bio,Nature de France,4.0,32.0,470.4,11.0
Saucisses herbes de volaille bio,Le Picoreur,4.0,18.0,475.3,12.0
Filets de Poulet,Père Dodu,4.0,43.0,436.1,-2.0
"les extra tendre du chef ,escalope de dinde",père dodu,4.0,44.0,578.5,-2.0
Le Rosbif - Les Juste Cuits,Tendre & Plus,4.0,8.0,3297.18,4.0
Rôti de filet de porc cuit bio,Rostain,4.0,36.0,666.0,8.0
2 Côtes de Porc,Sans marque,1.0,30.0,740.0,-2.0
1 Steak Filet,Charal,1.0,14.0,3580.0,5.0
Chipolatas aux herbes,Les Gorronnaises,4.0,43.0,658.6,19.0
merguez,les gorronnaises,4.0,-3.0,2112.2,19.0
Lapin,LOEUL ET PIRIOT,4.0,41.0,486.0,-1.0
4 Jambonneaux de porc braisés,Clermont,4.0,44.0,577.2,11.0
Beef Burger Patties,"Butchers,Penny",4.0,-2.0,3508.4,17.0
Jarret de Noël avec os,,4.0,23.0,666.0,12.0
Palette salée sans os,Zentz,3.0,6.0,614.2,12.0
Jambon blanc bio,Charcuterie Cosme,4.0,42.0,710.4,16.0
brochettes de dinde tex mex halal,procavo,4.0,29.0,617.5,11.0
2 Rôtis de lapin farcis à la forestière,LOEUL ET PIRIOT,4.0,38.0,486.0,-1.0
"EXTRA Salade & Fusilli Caesar Poulet et Oeuf, 330g",,4.0,46.0,97.02,1.0
Mon club Sandwich,Bistro vite,4.0,37.0,219.03,15.0
Wraps poulet rôti crudités,Bistro,4.0,51.0,78.4,4.0
2 feuilletés jambon fromage,"Pays Gourmand,Aldi",4.0,11.0,102.86,17.0
Sushi box,Asia Green Garden,4.0,38.0,68.25,13.0
6 Chipolatas Pur Porc,"Boucherie St Clément,Aldi Einkauf GmbH & Compagnie-oHG",4.0,49.0,670.44,17.0
6 Merguez (Bœuf - Mouton),"Boucherie St Clément,Aldi Einkauf GmbH & Compagnie-oHG",4.0,-12.0,2148.0,21.0
Saucisson Cuit à l'Ail Fumé,Brocéliande,4.0,30.0,688.2,21.0
Salade repas poulet rôti Parmesan Crudités,Bistro vite,4.0,23.0,44.59,4.0
Paniers Feuilletés - Jambon Fromage,"Bistro Vite,Aldi",4.0,11.0,74.0,16.0
Choucroute Royale cuisinée au Riesling,"Les Légendaires,Aldi",4.0,57.0,99.9,6.0
Tournedos de dinde,Corril,4.0,51.0,565.5,1.0
Hachis Parmentier,La cuisine des Saveurs,4.0,17.0,519.1,6.0
4 friands à la viande,Bistrot Vite,4.0,23.0,227.18,17.0
Mousse de foie supérieure à l'ancienne,Epicurillades,4.0,33.0,288.6,21.0
Parmentier de poisson,"La Cuisine des Saveurs,Aldi",4.0,27.0,98.0,5.0
Couscous Royal,La cuisine des saveurs,4.0,38.0,120.05,4.0
Spaghetti à la Bolognaise,La cuisine des saveurs,4.0,54.0,88.8,5.0
Saucisses Cocktail,Les Saveurs d'Émeline,4.0,16.0,592.0,19.0
Filet Saumon sauce citron,Les Doris,4.0,45.0,390.0,-2.0
Rillettes de Poulet Rôti en cocotte,"Corril,Aldi",4.0,24.0,441.0,18.0
Chair à saucisse put porc qualité supérieure,BOUCHERIE SAINT CLÉMENT,4.0,28.0,680.8,21.0
Ficelles picarde,Pays Gourmand,4.0,13.0,74.0,13.0
Salade repas poulet rôti crudités,bistro vite,4.0,28.0,46.06,4.0
Sauce Italienne à la viande,Delicato,4.0,100.0,501.2,6.0
Cannelloni Pur Bœuf (Sauce Italienne),Delicato,4.0,59.0,465.4,3.0
Langue de boeuf sauce piquante,Les Légendaires,4.0,28.0,1790.0,11.0
Petit Salé aux Lentilles,"Les Légendaires,Aldi",4.0,68.0,177.6,5.0
Tartiflette,Les Légendaires,4.0,61.0,66.6,5.0
Salade de Porc Moutarde et ses pommes de terre,"Les Légendaires,Aldi",4.0,14.0,895.0,2.0
Chili con carne,Les Légendaires,4.0,22.0,537.0,1.0
Mini viennois jambon emmental,Bistro Vite,4.0,28.0,218.3,14.0
Rôti de dinde farce armagnac et morilles,EXCELLENCE,4.0,35.0,481.0,11.0
Poitrine fumée,Bonjour Campagne,4.0,40.0,666.0,19.0
Blanquette de veau,"Les Légendaires,Aldi",4.0,17.0,895.0,1.0
Mortadelle de Bologne,Le Flutiau,4.0,10.0,717.8,19.0
Pommes De Terre Sautées,Albona,4.0,77.0,27.38,4.0
Steaks hachés,St Clément Le Boucher,1.0,8.0,3580.0,5.0
Cacahuètes grillées à sec,Trader Joe's,4.0,32.0,0.0,5.0
Pizza Fajitas,Casa Morando,4.0,73.0,49.0,11.0
Filets de poulet,Corril,1.0,60.0,429.6,-6.0
Endives au jambon,La cuisine des Saveurs,4.0,61.0,49.0,5.0
Lasagnes à la bolognaise,La cuisine des Saveurs,4.0,56.0,501.2,7.0
Sandwich jambon emmental,Bistro Vite,4.0,28.0,204.24,13.0
Sushi,Frostkrone,3.0,61.0,403.0,3.0
Saumon Atlantique sauce beurre citron,"Golden Seafood,Aldi Einkauf GmbH & Compagnie-oHG",4.0,37.0,286.0,1.0
Tarte flambées pays gourmand,Pays Gourmand,4.0,62.0,81.4,8.0
Terrine de la Mer - Saumon,Génération Gourmets,4.0,8.0,350.55,4.0
Boudin Blanc au lait frais de Normandie,La table d'Adrien Delbos,4.0,92.0,318.2,15.0
Brochettes de viande de porc aux poivrons et aux oignons,Aldi - Boucherie Saint Clément,1.0,35.0,532.8,1.0
Fougasse Lardons,Aldi,4.0,65.0,118.4,13.0
6 cheeseburgers,Pur Régal,4.0,24.0,2864.0,13.0
Steak hachés pur boeuf,Pur régal,1.0,17.0,3580.0,7.0
4 paupiettes Dinde,"Corril,Aldi",4.0,59.0,260.0,14.0
Dés de Jambon,Le Marsigny,4.0,37.0,639.36,13.0
Cordon Bleu de Dinde,Crousti Vol,4.0,32.0,222.885,11.0
Pizza Royale,Mamma Mancini,4.0,52.0,66.6,6.0
Tartiflette au Reblochon de Savoie label rouge,Pays Gourmand,4.0,89.0,74.0,8.0
Entrecôte,Boucherie St Clément,1.0,9.0,3580.0,11.0
Choucroute garnie à l'alsacienne,Belle d'alsace,4.0,59.0,44.4,6.0
2 Cordons Bleus de Dinde,"Corril,Aldi",4.0,46.0,377.0,12.0
Saumon atlantique fumé,Golden seafood (Aldi),3.0,34.0,630.5,18.0
Nuggets de Poulet,Corril,4.0,43.0,240.1,3.0
Lasagne façon bolognaise,D'ANTELLI,4.0,33.0,572.8,5.0
4 nems poulet sauce au Nuoc-Mâm,ASIA Green garden,4.0,32.0,73.5,5.0
Croque-monsieur gratinés jambon fromage,BISTRO VITE,4.0,38.0,148.0,11.0
Flammekueche - Tarte flambée aux lardons et oignons,Belle d'Alsace - Pays Gourmand (Aldi),4.0,62.0,148.0,14.0
Feuillantine Comtoise,Aldi,4.0,10.0,181.3,14.0
saucisse de toulouse,"Boucherie St Clément,Aldi Einkauf GmbH & Compagnie-oHG, le porc français",4.0,19.0,666.0,11.0
Jambon persillé de Bourgogne,Pays gourmand,4.0,33.0,251.6,8.0
Paëlla,La cuisine des saveurs,4.0,36.0,147.98,5.0
Dés de jambon sans polyphosphate ajouté,"Le Marsigny,Aldi",4.0,39.0,636.4,11.0
Knacks,epicurillades,4.0,22.0,555.0,20.0
Rôti de porc,Le Marsigny,4.0,29.0,732.6,8.0
Côte de porc sans os,Aldi,1.0,6.0,740.0,0.0
Côte de porc échine avec os,Boucherie st clement,1.0,25.0,740.0,6.0
4 Saucisses de Francfort,Epicurillades,4.0,43.0,606.8,25.0
Blanc de Poulet Supérieur (Doré au Four) 4 Tranches,"Corril,Aldi",4.0,20.0,445.9,2.0
Rillettes du Mans,Pays Gourmand,3.0,44.0,636.4,20.0
Lasagnes à la bolognaise,"Les Légendaires,Aldi",4.0,33.0,162.5,6.0
Raviolis Chinois au porc,Asia Green Garden,4.0,44.0,129.5,19.0
Hachis parmentier,La Cuisine des Saveurs,4.0,-1.0,185.0,7.0
Pâté en croûte aux morilles,Générations Gourmets,4.0,3.0,184.26,17.0
. Knacks d Alsace,"Pays Gourmand,CAPS",4.0,31.0,681.0,21.0
Rôti de veau farci,BOUCHERIE SAINT CLÉMENT ALDI,4.0,-10.0,288.6,14.0
Salade Caesar,Bistro Vite,3.0,50.0,49.0,2.0
Hachis Parmentier (Repas de Famille),LA CUISINE DES SAVEURS,4.0,14.0,716.0,3.0
Lasagnes à la bolognaise,Repas de famille,4.0,33.0,537.0,3.0
Quiche Lorraine,La cuisine des saveurs,4.0,31.0,114.7,11.0
Baguettes Tomate-Mozzarella,Mama mancini,3.0,91.0,59.2,6.0
Cordon Bleu de Volaille à poêler,Despi,4.0,18.0,370.5,13.0
Saucisses de francfort kermene,Eleclerc,4.0,44.0,436.6,22.0
Jambon en croûte,Pierre Schmidt,4.0,25.0,384.8,16.0
"Paleron *** genisse a mijoter, nouvelle agriculture",U,1.0,15.0,3580.0,1.0
Viande bovine - pièce a bourguignon,U,1.0,15.0,3580.0,1.0
"Viande bovine - Entrecote *** Genisse, France, 1 pièce",U,1.0,15.0,3580.0,6.0
Saucisse de Francfort,"Umark,L'Atelier du Valois",4.0,25.0,562.4,21.0
Jambon degouge superieur au sel de guerande,Saveurs Des Mauges,4.0,33.0,651.2,11.0
Quiche Lorraine Recette Alsacienne,"Kirkland,Costco",4.0,34.0,310.8,19.0
Saucisson sec pur porc,Louis Auvergne,4.0,37.0,185.0,34.0
Le superieur saucisson sec pur porc,Louis Auvergne,4.0,37.0,185.0,34.0
6 tomates farcies,clermont,4.0,39.0,532.8,3.0
Entrecôte Viande Bovine à Griller,Belle France,1.0,14.0,3580.0,5.0
Filet de poulet,Delifin,4.0,15.0,460.6,3.0
12 Saucisses Cocktail,Panda,4.0,3.0,191.1,12.0
Jamon Serrano - Jambon original Espagnol séché à l'air,Délifin,3.0,9.0,703.0,26.0
Geirenkaas Met Spek Aluminium Schaaltje 120 Gram Koeling,"Aldi,Chèvrefin",4.0,13.0,244.2,17.0
Loempia Met Ham En Kip,Primo Snacks,4.0,52.0,51.8,6.0
Nuggets De Poulet,Primo,4.0,16.0,215.6,5.0
Pizza Prosciutto,Casa Morando,4.0,35.0,102.86,8.0
Viande de poulet façon kébab halal,Mr Chicken,4.0,40.0,460.6,12.0
Roulades de chicon,La Cuisine des Saveurs,4.0,42.0,85.1,5.0
Lamelles poulet précuites Aldi Delifin,"Délifin,Aldi",4.0,27.0,617.5,12.0
Pizza bolognaise,"Casa Morando,Aldi",4.0,24.0,46.62,3.0
Lasagnes facon bolognaise,"Casa Morando,Aldi",4.0,25.0,148.0,5.0
Moussaka,"Casa Morando,Aldi",4.0,-20.0,59.2,5.0
Cube De Jambon,Aldi,4.0,12.0,710.4,11.0
Barchetta al prosciutto,"betty bossi,coop",4.0,64.0,66.6,6.0
Saucisses de canard et porc et lentilles du Berry,Maison Monfort,4.0,28.0,340.4,5.0
Jambon cuit et fumé,"Dulano,Lidl",4.0,16.0,717.8,13.0
Escalope milanaise,AIA,4.0,6.0,328.3,4.0
Chipolata aux herbes de Provence,Provence Charcuterie,4.0,36.0,636.4,16.0
Roti de dinde,Marque repère,1.0,37.0,598.0,-1.0
Escalope de dinde a la milanaise,Volandry,4.0,37.0,559.0,-3.0
Escalopes à la Milanaise Dinde,Volandry,4.0,16.0,559.0,-3.0
Escalope a la milanaise,VOLANDRY,4.0,16.0,559.0,-3.0
4 chipolatas 4 merguez,Fantou,4.0,22.0,703.0,20.0
"Brochette de boeuf nature, France, 4 pièces",U,3.0,9.0,2792.4,-1.0
Brochette de boeuf marinée au poivre,U,4.0,9.0,2649.2,0.0
Brochette de porc marinée méditerranée,U,4.0,47.0,532.8,1.0
"Brochette de porc nature, France, 4 pièces",U,3.0,47.0,577.2,0.0
4 Saucisses de lapin aux herbes de Provence,LOEUL & PIRIOT,4.0,41.0,686.07,3.0
Bacon de dinde,Délice Ikbal,4.0,51.0,559.0,18.0
Mini Knusperröllchen,Biscotto,4.0,22.0,487.5,29.0
Sandwich Jambon Fromage,Marks & Spencer,4.0,18.0,207.2,13.0
